rating,reviews_count,cuisine_type,price,is_sponsored
"5,0",1,Индийская,,False
"5,0",1,Суши,,False
"3,4",7,Мексиканская,$,False
"4,0",1,Индийская,$$ - $$$,False
"4,1",11,"Мексиканская, Фастфуд",$,False
"4,5",130,"Бары и клубы, Ирландская",$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
N/A,0,"Азиатская, Тайская",,True
"5,0",1,Американская,,False
"4,5",2,Открыто сейчас,,False
"2,0",3,Кафе,,False
"2,5",4,Турецкая,$$ - $$$,False
"1,0",1,"Американская, Международная",,False
"4,5",27,"Японская, Азиатская",$$ - $$$,True
"5,0",1,Пицца,$$$$,False
"4,7",3,Открыто сейчас,,False
"5,0",1,Открыто сейчас,,False
"5,0",1,Открыто сейчас,,False
"2,8",13,"Итальянская, Пицца",$,False
"5,0",1,Американская,,False
"5,0",1,"Мексиканская, Гастроном",,False
"5,0",2,Суши,,False
"5,0",1,Сейчас закрыто,,False
"3,7",3,"Американская, Барбекю",,False
"4,4",30,"Китайская, Азиатская",$$ - $$$,True
"4,0",1,Американская,,False
"5,0",1,Японская,,False
"3,3",3,Индийская,,False
"5,0",1,Сейчас закрыто,,False
"3,0",2,"Латиноамериканская, Фастфуд",,False
"5,0",2,Открыто сейчас,,False
"2,3",7,Американская,$,False
"5,0",2,Кафе,,False
"5,0",1,Открыто сейчас,,False
"3,8",4,Закроется через 43 мин.,,False
N/A,0,"Карибская, Африканская",,False
"5,0",1,Японская,,False
"5,0",1,Откроется через 43 мин.,,False
"5,0",1,Открыто сейчас,,False
"3,0",5,Сейчас закрыто,,False
"4,0",21,"Бары и клубы, Американская",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
N/A,0,"Азиатская, Тайская",,True
"5,0",1,Азиатская,,False
"3,2",6,Кафе,,False
"4,0",1,"Латиноамериканская, Испанская",,False
"4,0",1,Американская,,False
"5,0",1,,,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"3,6",8,Сейчас закрыто,,False
"5,0",2,,,False
"4,5",2,"Японская, Японская кухня-фьюжн",,False
"5,0",1,,,False
"3,8",4,Китайская,,False
"3,8",9,"Японская, Суши",,False
"4,3",6,Открыто сейчас,,False
"4,2",6,Открыто сейчас,,False
"3,0",1,Американская,,False
"5,0",1,"Ливанская, Средиземноморская",,False
"5,0",27,"Японская, Суши",$$ - $$$,True
"2,0",2,,,False
"5,0",2,Индийская,,False
"4,3",3,Открыто сейчас,,False
"4,0",2,Узбекская,,False
"4,5",2,"Американская, Фастфуд",$$ - $$$,False
"4,0",1,"Морепродукты, Испанская",,False
"5,0",3,,,False
"4,0",1,"Американская, Испанская",,False
"5,0",1,"Французская, Винный бар",,False
"4,3",4,Открыто сейчас,,False
"3,3",7,"Бары и клубы, Американская",,False
"5,0",1,,,False
"5,0",1,Гастроном,,False
"5,0",1,Откроется через 13 мин.,,False
"5,0",1,Итальянская,,False
"4,5",27,"Японская, Азиатская",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"5,0",2,"Итальянская, Пицца",,False
"4,3",3,Пицца,,False
"5,0",1,"Бар, Паб",,False
"5,0",1,"Американская, Гастроном",,False
"4,5",2,Открыто сейчас,,False
N/A,0,"Азиатская, Тайская",,True
"2,5",8,Тайская,,False
"5,0",1,Мексиканская,,False
"4,1",8,Открыто сейчас,,False
"4,5",2,Открыто сейчас,,False
"5,0",1,,,False
"4,3",3,Тайская,,False
"5,0",1,Суши,,False
"3,8",5,"Американская, Супы",$$ - $$$,False
"3,0",1,Средиземноморская,,False
"3,9",9,"Гастроном, Канадская",$,False
"4,1",23628,"Американская, Закусочная",$$ - $$$,True
"5,0",1,Алжирская,,False
"4,5",2,Открыто сейчас,,False
"3,7",3,Пицца,,False
"3,9",10,Мексиканская,$,False
"4,0",1,"Японская, Азиатская",,False
"3,3",7,Открыто сейчас,$,False
"5,0",1,Открыто сейчас,,False
"4,0",4,Открыто сейчас,,False
"3,3",14,"Кафе, Фастфуд",$,False
"5,0",1,Американская,,False
"5,0",2,,,False
"4,0",1,"Латиноамериканская, Бар",,False
"5,0",1,,,False
"3,0",1,Откроется через 43 мин.,,False
"2,7",3,Открыто сейчас,,False
"4,5",2,"Французская, Американская",$$$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"3,3",3,Греческая,$$ - $$$,False
"4,0",1,,,False
"4,0",3,Открыто сейчас,,False
"4,0",2,Открыто сейчас,,False
"5,0",2,Тайская,$$ - $$$,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,5",2,"Японская, Суши",,False
"3,8",12,Ближневосточная,$,False
"3,6",5,"Китайская, Японская",,False
"4,5",4,Мексиканская,,False
"4,5",2,Сейчас закрыто,,False
"2,5",4,Открыто сейчас,,False
"1,0",1,Мексиканская,$$ - $$$,False
N/A,0,"Бар, Паб",,False
N/A,0,"Бар, Паб",,False
"4,0",1,Мексиканская,,False
"4,1",23628,"Американская, Закусочная",$$ - $$$,True
"3,5",2,Откроется через 12 мин.,,False
"3,7",10,Пицца,$,False
"3,0",3,"Бар, Азиатская",,False
"3,0",1,Китайская,,False
"4,0",2,Мексиканская,,False
"3,2",22,Мексиканская,$,False
"5,0",2,Американская,,False
"5,0",1,"Бар, Паб",,False
"4,1",8,Открыто сейчас,,False
"5,0",1,Открыто сейчас,,False
"5,0",1,Итальянская,,False
"2,7",3,Мексиканская,,False
"5,0",1,Открыто сейчас,,False
"4,3",3,"Японская, Суши",,False
"5,0",1,Гастроном,,False
"4,9",12,"Американская, Бар",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
N/A,0,"Азиатская, Тайская",,True
"5,0",1,Пицца,,False
"4,3",3,Закроется через 42 мин.,,False
"3,0",1,Американская,,False
"5,0",1,"Американская, Средиземноморская",,False
"5,0",1,"Китайская, Бар",,False
"4,5",130,"Бары и клубы, Ирландская",$,True
"4,3",3,,,False
"4,0",1,"Латиноамериканская, Испанская",,False
"4,0",1,Американская,,False
"4,5",2,Китайская,,False
"3,0",1,Открыто сейчас,,False
"5,0",1,Китайская,,False
"4,3",4,Открыто сейчас,,False
"5,0",2,Открыто сейчас,,False
"5,0",1,"Европейская, Румынская",,False
"4,5",2,Откроется через 12 мин.,,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"3,5",8,Гастроном,$$ - $$$,False
"5,0",1,Открыто сейчас,,False
"3,0",3,"Итальянская, Пицца",,False
"3,0",1,Открыто сейчас,,False
"5,0",1,Мексиканская,,False
"3,1",7,Китайская,,False
"4,0",2,Открыто сейчас,,False
"4,0",1,,,False
"2,8",8,Пицца,,False
"5,0",1,Пицца,,False
"1,3",4,,,False
"4,0",2,Сегодня выходной,,False
"3,0",1,"Американская, Кафе",$$ - $$$,False
"4,0",1,Китайская,,False
"3,6",7,Американская,,False
"4,5",27,"Японская, Азиатская",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
N/A,0,Сейчас закрыто,,False
"5,0",1,"Американская, Латиноамериканская",,False
"5,0",2,"Бары и клубы, Азиатская",,False
"4,0",1,Американская,,False
"4,0",1,"Азиатская, Корейская",,False
N/A,0,"Азиатская, Тайская",,True
"4,2",5,Пицца,,False
"4,2",5,Открыто сейчас,,False
"4,0",3,Азиатская,,False
"3,0",2,Стейк-хаус,,False
"4,5",2,Греческая,,False
"3,6",7,"Китайская, Японская",,False
"4,5",2,Открыто сейчас,,False
N/A,0,"Американская, Бар",$$$$,False
"5,0",2,Открыто сейчас,,False
"5,0",1,Японская,,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"3,0",2,Открыто сейчас,,False
"2,5",2,Пицца,,False
"3,5",2,"Бар, Азиатская",,False
"5,0",1,"Бар, Азиатская",,False
"5,0",1,Американская,,False
"5,0",1,,,False
"3,8",4,Здоровая,,False
"5,0",1,Карибская,,False
"3,0",2,"Китайская, Азиатская",,False
"4,5",4,Открыто сейчас,$,False
"5,0",1,Открыто сейчас,,False
"5,0",1,"Американская, Кафе",$$ - $$$,False
"5,0",1,Итальянская,,False
"4,0",1,"Индийская, Ближневосточная",,False
"3,0",2,Суши,,False
"4,5",27,"Японская, Азиатская",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
N/A,0,Американская,,False
"3,5",2,"Японская, Азиатская",,False
"4,2",6,Меню,$,False
"1,0",1,Американская,,False
"5,0",1,Стейк-хаус,,False
"5,0",27,"Японская, Суши",$$ - $$$,True
"2,7",3,Открыто сейчас,,False
N/A,0,Открыто сейчас,,False
"3,5",2,Грузинская,,False
"4,0",1,Мексиканская,,False
"4,0",1,Открыто сейчас,,False
"4,5",2,Открыто сейчас,,False
"3,0",7,Открыто сейчас,,False
"4,0",1,Тайская,,False
"3,5",2,Мексиканская,$,False
"3,4",5,Китайская,$,False
"4,5",2,"Французская, Американская",$$$$,True
"4,5",2,Мексиканская,,False
"5,0",1,Открыто сейчас,,False
"4,0",3,Открыто сейчас,,False
"5,0",1,Китайская,,False
"4,0",1,Китайская,,False
"4,5",2,Открыто сейчас,,False
"5,0",1,,,False
"5,0",1,"Японская, Морепродукты",,False
"5,0",1,Открыто сейчас,,False
"3,0",5,Пицца,,False
"3,7",9,Мексиканская,,False
"5,0",1,Сейчас закрыто,,False
"4,0",1,"Итальянская, Пицца",,False
"3,1",9,Меню,,False
"4,0",1,Китайская,,False
"4,1",97,"Бары и клубы, Стейк-хаус",$$ - $$$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,5",2,"Французская, Американская",$$$$,True
"4,8",4,Открыто сейчас,$$ - $$$,False
"5,0",1,Открыто сейчас,,False
"3,0",1,Американская,,False
"3,6",5,Американская,,False
"5,0",1,Американская,,False
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"3,0",2,Открыто сейчас,,False
"5,0",1,Испанская,,False
"4,5",2,Американская,,False
"4,0",5,Пицца,,False
"4,3",4,Открыто сейчас,,False
"4,0",2,Гастроном,,False
"5,0",1,"Кафе, Азиатская",$,False
"4,0",5,Открыто сейчас,,False
"4,0",1,"Японская, Суши",,False
"3,7",3,Открыто сейчас,,False
"4,1",97,"Бары и клубы, Стейк-хаус",$$ - $$$,True
"2,0",1,Открыто сейчас,,False
"4,0",1,"Карибская, Кубинская",,False
"5,0",1,Американская,,False
"4,0",2,Американская,,False
"4,5",2,Открыто сейчас,,False
"4,0",1,"Итальянская, Винный бар",,False
"3,2",6,Итальянская,$$ - $$$,False
"3,9",8,Открыто сейчас,$,False
N/A,0,Азиатская,,False
"5,0",1,Пицца,,False
"4,0",1,Африканская,,False
N/A,1,"Азиатская, Тайская",,False
"4,0",1,Американская,,False
"3,2",6,Откроется через 42 мин.,,False
"5,0",1,Открыто сейчас,,False
"5,0",27,"Японская, Суши",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"3,5",2,Открыто сейчас,,False
"3,8",10,Американская,$,False
"3,3",4,Американская,$$ - $$$,False
"2,5",2,,,False
"4,5",2,Пицца,,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,5",2,Открыто сейчас,,False
"4,2",5,Пицца,,False
"2,7",3,Индийская,$,False
"3,2",9,Сейчас закрыто,,False
N/A,0,Американская,$,False
"4,3",4,,,False
"4,0",2,Открыто сейчас,,False
"5,0",1,Американская,,False
"5,0",1,Американская,,False
N/A,0,"Японская, Бар",$$$$,False
"4,1",23628,"Американская, Закусочная",$$ - $$$,True
"2,5",2,Китайская,,False
"3,0",3,Пицца,,False
"5,0",1,Открыто сейчас,,False
"2,6",7,Тайская,$,False
"4,5",2,Открыто сейчас,,False
"5,0",1,Сейчас закрыто,,False
"5,0",1,Открыто сейчас,,False
"4,0",4,"Бар, Паб",,False
"4,3",3,Открыто сейчас,,False
"3,0",1,Пицца,,False
N/A,1,Пицца,,False
"5,0",1,"Итальянская, Паб",,False
"5,0",1,"Итальянская, Американская",,False
"4,5",2,Откроется через 42 мин.,,False
"2,0",6,"Бары и клубы, Паб",,False
"4,1",97,"Бары и клубы, Стейк-хаус",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,0",2,"Китайская, Азиатская",,False
"5,0",1,Французская,,False
"5,0",1,,,False
"5,0",1,Американская,,False
"2,3",3,Здоровая,,False
"5,0",27,"Японская, Суши",$$ - $$$,True
"4,0",1,"Американская, Фастфуд",,False
"4,3",3,,,False
"4,0",2,Открыто сейчас,$,False
"4,0",3,Открыто сейчас,,False
"4,0",1,,,False
"5,0",1,Открыто сейчас,,False
"1,0",1,Китайская,,False
"5,0",1,Здоровая,,False
N/A,0,"Итальянская, Пицца",,False
"5,0",1,Открыто сейчас,,False
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"4,0",2,,,False
"4,0",1,Сейчас закрыто,,False
"5,0",1,Американская,,False
"5,0",1,,,False
"4,0",2,Открыто сейчас,,False
"3,0",1,Открыто сейчас,,False
"5,0",2,Мексиканская,,False
"5,0",1,Открыто сейчас,,False
"4,0",1,Открыто сейчас,,False
"5,0",1,Японская,,False
"5,0",2,Открыто сейчас,,False
"5,0",1,Китайская,,False
"3,0",2,"Американская, Азиатская",,False
"3,5",2,Пицца,,False
"5,0",1,Открыто сейчас,,False
N/A,0,"Азиатская, Тайская",,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"5,0",27,"Японская, Суши",$$ - $$$,True
"5,0",1,,,False
"4,0",5,Сегодня выходной,$$ - $$$,False
"3,3",3,"Китайская, Японская",,False
"5,0",1,Открыто сейчас,,False
N/A,1,Японская,,False
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"5,0",2,Открыто сейчас,,False
"5,0",1,Сейчас закрыто,,False
"5,0",1,Кафе,$,False
"4,0",3,Откроется через 42 мин.,,False
"5,0",1,"Карибская, Морепродукты",,False
"5,0",4,Сейчас закрыто,,False
"3,3",3,Открыто сейчас,,False
"5,0",1,Французская,$,False
"4,0",1,Японская,,False
"4,0",2,Открыто сейчас,,False
"4,5",130,"Бары и клубы, Ирландская",$,True
"4,0",1,Открыто сейчас,,False
"5,0",1,Кафе,$$ - $$$,False
"4,0",1,Американская,,False
N/A,0,"Мексиканская, Азиатская",,False
"5,0",1,"Итальянская, Пицца",,False
N/A,0,Открыто сейчас,,False
"5,0",1,"Американская, Гастроном",,False
"2,0",1,Американская,$$ - $$$,False
"5,0",1,Открыто сейчас,,False
"5,0",1,Открыто сейчас,,False
"3,0",3,"Мексиканская, Американская",,False
"4,0",1,Открыто сейчас,,False
"4,0",3,Открыто сейчас,,False
"4,0",1,Тайская,,False
"5,0",1,,,False
"4,5",2,"Французская, Американская",$$$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,0",4,Открыто сейчас,,False
"4,5",2,,,False
"4,3",3,Открыто сейчас,,False
"5,0",2,Американская,$$ - $$$,False
"3,7",3,Открыто сейчас,,False
"4,1",97,"Бары и клубы, Стейк-хаус",$$ - $$$,True
"4,8",4,Сейчас закрыто,,False
"5,0",1,Пицца,,False
"4,0",3,"Средиземноморская, Израильская",$$ - $$$,False
"5,0",1,,,False
"5,0",1,"Мексиканская, Бар",,False
"4,0",2,Откроется через 42 мин.,,False
"4,0",2,Испанская,,False
N/A,0,Фьюжн,,False
"3,0",1,Сейчас закрыто,,False
"1,0",1,Открыто сейчас,,False
"4,1",23628,"Американская, Закусочная",$$ - $$$,True
"4,7",3,Китайская,,False
"5,0",1,Винный бар,,False
"4,0",1,,,False
"5,0",1,Китайская,,False
"3,0",2,Американская,,False
"4,0",5,Открыто сейчас,$$ - $$$,False
"4,0",2,"Бар, Кафе",,False
"3,0",2,"Итальянская, Бар",,False
"5,0",1,Китайская,,False
"5,0",1,,,False
"5,0",2,,,False
"5,0",2,Тайская,,False
"5,0",1,Японская,,False
"4,0",1,,,False
"5,0",1,"Азиатская, Тайваньская",,False
N/A,0,"Азиатская, Тайская",,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"4,0",2,Откроется через 42 мин.,,False
"5,0",1,Итальянская,,False
"5,0",2,Открыто сейчас,,False
"5,0",1,,,False
"5,0",1,"Африканская, Ближневосточная",$$ - $$$,False
N/A,0,"Азиатская, Тайская",,True
"5,0",1,"Итальянская, Пицца",,False
"5,0",1,Здоровая,,False
"4,5",2,Открыто сейчас,,False
"4,0",1,Открыто сейчас,,False
"5,0",1,,,False
"3,0",1,Индийская,,False
"4,0",1,Пицца,,False
"3,7",3,Сегодня выходной,,False
"3,5",2,"Итальянская, Средиземноморская",,False
"5,0",2,Вьетнамская,,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,7",3,Открыто сейчас,,False
"5,0",1,Сейчас закрыто,,False
"3,9",8,"Французская, Американская",$$ - $$$,False
"4,5",2,Открыто сейчас,,False
"4,8",4,"Бар, Паб",,False
"3,0",3,Меню,,False
"1,0",1,Китайская,,False
"5,0",1,,,False
"5,0",2,Открыто сейчас,,False
"4,0",1,Откроется через 42 мин.,,False
"3,7",3,Пицца,$$$$,False
"4,0",4,Открыто сейчас,,False
"4,0",3,Сегодня выходной,,False
"5,0",1,Гастроном,$$ - $$$,False
"4,5",2,Открыто сейчас,,False
"4,1",23628,"Американская, Закусочная",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
N/A,0,"Азиатская, Тайская",,True
"3,6",7,"Итальянская, Пицца",$,False
"1,0",2,Американская,,False
"5,0",1,"Южноамериканская, Колумбийская",,False
"1,0",1,Китайская,,False
"4,3",3,Открыто сейчас,,False
"4,5",130,"Бары и клубы, Ирландская",$,True
"5,0",1,Индийская,$$ - $$$,False
"5,0",1,Морепродукты,,False
"5,0",1,,,False
"3,9",7,Мексиканская,$,False
"5,0",2,"Американская, Бары с рестораном",,False
"5,0",1,Китайская,,False
"5,0",1,Открыто сейчас,,False
"3,1",7,"Французская, Международная",,False
N/A,0,"Средиземноморская, Турецкая",$$ - $$$,False
"2,3",6,Открыто сейчас,$,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"5,0",1,Тайская,,False
"2,7",3,Открыто сейчас,,False
"5,0",1,,,False
N/A,0,"Мексиканская, Американская",$$$$,False
"4,0",1,Открыто сейчас,,False
"5,0",1,,,False
"5,0",1,Откроется через 42 мин.,,False
"3,0",2,Латиноамериканская,,False
"5,0",1,Фастфуд,$,False
"3,3",6,Средиземноморская,,False
"4,0",5,"Американская, Фастфуд",$$ - $$$,False
"3,5",2,Китайская,$,False
"1,5",2,Греческая,,False
"5,0",1,,,False
"3,4",5,Гастроном,$,False
"4,1",23628,"Американская, Закусочная",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
N/A,0,"Азиатская, Тайская",,True
"4,3",3,Открыто сейчас,,False
"3,0",1,Фастфуд,,False
"5,0",1,Японская,,False
"3,0",1,"Фастфуд, Европейская",,False
"3,6",7,Меню,,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"5,0",1,Сейчас закрыто,,False
"2,0",2,"Японская, Американская",,False
"4,0",2,Открыто сейчас,,False
"3,7",3,"Фастфуд, Европейская",,False
"5,0",1,Открыто сейчас,,False
"4,0",1,Сейчас закрыто,$$ - $$$,False
"3,6",5,Открыто сейчас,,False
"5,0",1,Итальянская,,False
"4,7",3,Открыто сейчас,$,False
"4,0",1,Американская,,False
"4,1",97,"Бары и клубы, Стейк-хаус",$$ - $$$,True
"3,0",1,Мексиканская,$,False
"3,2",14,Фастфуд,$,False
"4,7",3,Открыто сейчас,,False
"3,5",2,"Японская, Суши",,False
"4,0",1,Пицца,,False
"1,0",1,"Бар, Паб",,False
"4,0",1,"Бар, Паб",,False
"4,5",2,Открыто сейчас,,False
"4,0",1,Китайская,,False
"4,0",1,Открыто сейчас,,False
"5,0",1,Американская,,False
"4,5",2,Откроется через 12 мин.,,False
N/A,0,"Африканская, Эфиопская",,False
N/A,0,"Американская, Современная",,False
"4,0",2,Открыто сейчас,,False
"5,0",27,"Японская, Суши",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
N/A,0,"Азиатская, Тайская",,True
"4,0",3,Американская,,False
"2,0",3,Американская,,False
"5,0",1,,,False
"3,0",2,Открыто сейчас,,False
"5,0",1,Пицца,,False
"4,5",27,"Японская, Азиатская",$$ - $$$,True
N/A,0,"Китайская, Азиатская",,False
"3,7",6,Мексиканская,,False
"5,0",1,Китайская,,False
"3,7",3,"Бар, Паб",,False
"5,0",1,Открыто сейчас,,False
"5,0",2,Сейчас закрыто,,False
"2,5",4,Китайская,,False
"4,0",1,"Французская, Американская",,False
"4,0",3,Открыто сейчас,,False
"4,0",1,Китайская,,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
N/A,0,Сейчас закрыто,,False
"5,0",2,Открыто сейчас,,False
"5,0",1,Мексиканская,,False
"5,0",2,Гастроном,,False
"2,8",6,Открыто сейчас,$,False
"3,8",4,Откроется через 42 мин.,,False
"5,0",1,"Американская, Гастроном",,False
"2,8",5,Пицца,,False
"5,0",1,Южно-итальянская,,False
"5,0",1,Тайская,,False
N/A,0,"Итальянская, Американская",$$ - $$$,False
"3,0",8,"Итальянская, Пицца",$,False
"3,5",4,"Китайская, Кафе",,False
"5,0",1,Пицца,,False
"3,2",5,Американская,,False
"4,4",30,"Китайская, Азиатская",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"5,0",1,Американская,,False
"4,3",3,"Японская, Суши",,False
N/A,0,Американская,,False
"5,0",1,"Ливанская, Фастфуд",$$ - $$$,False
"5,0",1,,,False
"4,1",23628,"Американская, Закусочная",$$ - $$$,True
"5,0",1,,,False
"3,7",7,Открыто сейчас,$$ - $$$,False
"4,0",5,Открыто сейчас,,False
"3,7",3,Открыто сейчас,,False
"3,1",20,Фастфуд,$,False
"3,1",7,"Китайская, Азиатская",,False
"5,0",1,Сейчас закрыто,,False
"4,0",3,Открыто сейчас,,False
"5,0",1,,,False
"3,3",6,Гастроном,,False
"5,0",27,"Японская, Суши",$$ - $$$,True
"3,5",2,Пицца,,False
"4,5",2,Открыто сейчас,,False
N/A,0,"Французская, Бар",$$$$,False
"5,0",1,Открыто сейчас,,False
"5,0",1,Американская,,False
"3,3",3,"Японская, Американская",$,False
"3,3",4,Откроется через 12 мин.,$,False
"2,5",2,Американская,,False
"3,5",2,Китайская,,False
"5,0",1,Здоровая,,False
"5,0",1,Открыто сейчас,,False
"2,5",2,Открыто сейчас,$,False
"5,0",1,Открыто сейчас,,False
"5,0",1,,,False
"5,0",1,,,False
"4,5",2,"Французская, Американская",$$$$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"5,0",27,"Японская, Суши",$$ - $$$,True
"4,0",1,Китайская,,False
"5,0",1,,,False
"5,0",1,Открыто сейчас,,False
"3,6",9,"Итальянская, Пицца",,False
"1,0",1,"Китайская, Морепродукты",,False
"4,5",2,"Французская, Американская",$$$$,True
N/A,0,"Бар, Паб",,False
"5,0",2,"Бар, Паб",,False
"5,0",1,,,False
"4,0",1,Сейчас закрыто,,False
"4,0",2,"Итальянская, Пицца",,False
"3,2",5,Фастфуд,$,False
"3,1",7,"Американская, Фастфуд",,False
"3,5",2,Открыто сейчас,,False
"5,0",1,"Европейская, Паб",,False
"5,0",1,Открыто сейчас,,False
"4,1",23628,"Американская, Закусочная",$$ - $$$,True
"3,3",3,Китайская,$,False
N/A,0,"Бары и клубы, Американская",,False
"2,6",12,Меню,,False
"5,0",1,,,False
"3,0",1,Сейчас закрыто,,False
"2,0",1,Пицца,,False
"3,5",6,Кафе,,False
"2,5",4,Открыто сейчас,,False
"5,0",1,"Бар, Паб",,False
"4,0",1,"Американская, Бар",,False
"4,0",6,Сейчас закрыто,,False
"3,5",2,Открыто сейчас,,False
"3,2",6,Открыто сейчас,$,False
"4,5",2,"Французская, Кафе",,False
"3,3",3,,,False
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"5,0",1,"Суши, Испанская",,False
"4,0",1,Итальянская,,False
"2,0",1,"Итальянская, Пицца",$$ - $$$,False
"4,5",2,Открыто сейчас,,False
"5,0",1,Открыто сейчас,,False
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"3,0",2,,,False
"5,0",1,Открыто сейчас,,False
"5,0",1,Здоровая,,False
"3,0",6,Открыто сейчас,,False
"4,0",1,Открыто сейчас,,False
"4,0",1,Американская,,False
"4,0",3,Китайская,,False
"3,5",4,Сейчас закрыто,,False
"5,0",1,Мексиканская,,False
"5,0",1,Итальянская,,False
N/A,0,"Азиатская, Тайская",,True
"3,0",1,Открыто сейчас,,False
"4,0",1,Японская,,False
"5,0",1,,,False
"3,0",1,"Мексиканская, Южноамериканская",,False
"4,3",3,,,False
"3,1",7,Открыто сейчас,,False
"5,0",2,"Бар, Паб",,False
"5,0",1,Открыто сейчас,,False
"5,0",1,Ближневосточная,,False
"5,0",1,Открыто сейчас,,False
"5,0",1,Открыто сейчас,,False
"2,0",3,Американская,$$ - $$$,False
"3,0",1,"Китайская, Азиатская",,False
"3,7",7,Сейчас закрыто,,False
"4,5",2,Открыто сейчас,,False
"4,5",27,"Японская, Азиатская",$$ - $$$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"3,5",2,Закусочная,,False
"2,7",3,"Китайская, Азиатская",,False
"4,5",2,"Американская, Кафе",,False
"4,0",1,"Азиатская, Корейская",,False
"3,0",1,Откроется через 41 мин.,,False
N/A,0,"Азиатская, Тайская",,True
"1,0",1,Итальянская,,False
"4,0",1,Пицца,$$ - $$$,False
"4,0",1,Кафе,,False
"5,0",1,Открыто сейчас,,False
"5,0",1,Откроется через 41 мин.,,False
"3,3",9,Сейчас закрыто,$,False
"5,0",1,Сейчас закрыто,,False
"4,0",2,,,False
"5,0",1,Открыто сейчас,,False
"3,3",4,Открыто сейчас,,False
"4,5",27,"Японская, Азиатская",$$ - $$$,True
"4,0",1,Открыто сейчас,,False
"4,0",1,Открыто сейчас,$,False
"3,6",5,Пицца,,False
"3,0",2,Открыто сейчас,,False
"3,0",1,"Мексиканская, Испанская",$,False
"3,3",3,Греческая,,False
"4,0",2,Открыто сейчас,,False
"5,0",1,Открыто сейчас,,False
"2,0",1,Открыто сейчас,,False
"2,8",4,Сейчас закрыто,,False
"3,5",2,Открыто сейчас,,False
"3,0",1,Мексиканская,,False
"4,0",1,Открыто сейчас,,False
"4,0",1,,,False
"3,0",6,Открыто сейчас,,False
"5,0",27,"Японская, Суши",$$ - $$$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"5,0",1,,,False
"3,0",1,Американская,,False
"4,0",1,Открыто сейчас,,False
"5,0",1,Пицца,,False
"5,0",1,,,False
"4,5",130,"Бары и клубы, Ирландская",$,True
"3,0",1,Китайская,,False
"5,0",2,,,False
"4,0",1,Откроется через 41 мин.,,False
"5,0",1,,,False
"4,3",3,Открыто сейчас,,False
"2,0",1,Суши,,False
"3,0",2,Открыто сейчас,$,False
